country,attraction,address
Egypt,Memphis_and_Sakkara-Cairo_Cairo_Governorate,"Cairo 11655, Egypt"
Egypt,Makadi_Water_World-Hurghada_Red_Sea_and_Sinai,"Makadi Bay | Madinat Makadi, Hurghada, Egypt"
Egypt,Jungle_Aqua_Park-Hurghada_Red_Sea_and_Sinai,"Safaga Road, Hurghada, Egypt"
Egypt,Aqua_Blue_Water_Sports-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai,"Ras Um El Sid, Sharm El Sheikh, Egypt"
Egypt,Sindbad_Aqua_Park-Hurghada_Red_Sea_and_Sinai,"Sindbad Club, Hurghada, Egypt"
Egypt,Tiran_Island-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai," | Lodg hotel -Hadaba, Sharm El Sheikh 41169, Egypt"
Egypt,Mahmya_Island-Hurghada_Red_Sea_and_Sinai,"Hurghada, Egypt"
Egypt,Philae_Island-Aswan_Aswan_Governorate_Nile_River_Valley,"Aswan, Egypt"
Egypt,Giftun_Islands-Hurghada_Red_Sea_and_Sinai,"Hurghada, Egypt"
Egypt,Temple_of_Karnak-Luxor_Nile_River_Valley,"Luxor 81111, Egypt"
Egypt,Abu_Simbel_Temple_Complex-Abu_Simbel_Aswan_Governorate_Nile_River_Valley,"Abu Simbel, Egypt"
Egypt,Luxor_Temple-Luxor_Nile_River_Valley,"Corniche El Nil St. Luxor, Luxor 23512, Egypt"
Egypt,Valley_of_the_Kings-Luxor_Nile_River_Valley,"Luxor City, Luxor 85511, Egypt"
Egypt,Luxor_Temple-Luxor_Nile_River_Valley,"Corniche El Nil St. Luxor, Luxor 23512, Egypt"
Egypt,Temple_of_Medinat_Habu-Luxor_Nile_River_Valley,"Thebes, Luxor, Egypt"
Egypt,Temple_of_Philae-Aswan_Aswan_Governorate_Nile_River_Valley,"Island of Agilika, Aswan, Egypt"
Egypt,Mount_Sinai-Saint_Catherine_Red_Sea_and_Sinai,"Saint Catherine 46512, Egypt"
Egypt,Great_Pyramid_of_Cheops_Khufu-Giza_Giza_Governorate," | pyramids Giza, Giza 12655, Egypt"
Egypt,Great_Sphinx-Giza_Giza_Governorate,"Al-Haram, Giza, Egypt"
Egypt,Temple_of_Philae-Aswan_Aswan_Governorate_Nile_River_Valley,"Island of Agilika, Aswan, Egypt"
Egypt,Old_City_Coptic_Cairo-Cairo_Cairo_Governorate,"Cairo, Egypt"
Kenya,David_Sheldrick_Wildlife_Trust-Nairobi,"Mbagathi Road | Kws Workshop Entrance - Nairobi National Park, Nairobi 00503, Kenya"
Kenya,Mara_River-Maasai_Mara_National_Reserve_Rift_Valley_Province,"Maasai Mara National Reserve, Kenya"
Kenya,Tsavo_East-Tsavo_National_Park_East_Coast_Province,"Voi | Mageso Chember, Tsavo National Park East 00200, Kenya"
Kenya,Mara_Triangle-Maasai_Mara_National_Reserve_Rift_Valley_Province,"Maasai Mara National Reserve 00619, Kenya"
Kenya,Karen_Blixen_Coffee_Garden_and_Cottages-Nairobi,"336 Karen Road, Nairobi, Kenya"
Kenya,Lamu_Old_Town-Lamu_Island_Coast_Province,"Lamu Island, Kenya"
Kenya,Old_Town-Mombasa_Coast_Province,"Near Ndia Kuu Road, Mombasa 00200, Kenya"
Kenya,Jumba_la_Mtwana-Mombasa_Coast_Province,"Kilifi district, Coast province, Mombasa 80100, Kenya"
Kenya,Gede_Ruins-Gede_Coast_Province,"Mombasa-Malindi Road, Gede 5067-80200 MALINDI, Kenya"
Kenya,Karen_Blixen_Museum-Nairobi,"Karen Rd | Langata, Nairobi, Kenya"
Kenya,Nairobi_National_Museum-Nairobi,"Museum Hill, Nairobi 00100, Kenya"
Kenya,Fort_Jesus_Museum-Mombasa_Coast_Province,"Ndia Kuu, Mombasa 00200, Kenya"
Kenya,David_Sheldrick_Wildlife_Trust-Nairobi,"Mbagathi Road | Kws Workshop Entrance - Nairobi National Park, Nairobi 00503, Kenya"
Kenya,Tsavo_East-Tsavo_National_Park_East_Coast_Province,"Voi | Mageso Chember, Tsavo National Park East 00200, Kenya"
Kenya,Mara_Triangle-Maasai_Mara_National_Reserve_Rift_Valley_Province,"Maasai Mara National Reserve 00619, Kenya"
Kenya,Ol_Pejeta_Conservancy-Laikipia_County_Rift_Valley_Province,"Nanyuki | Private Bag, 10400, Kenya"
Kenya,Amboseli_National_Park-Amboseli_National_Park_Amboseli_Eco_system_Rift_Valley_Pr,"Amboseli National Park, Kenya"
Kenya,Nairobi_National_Park-Nairobi,"Langata Road, Nairobi, Kenya"
Kenya,Hell_s_Gate_National_Park-Naivasha_Rift_Valley_Province,"Lake Road South, Naivasha 20117, Kenya"
Kenya,Watamu_National_Marine_Park-Watamu_Coast_Province,"Watamu 80202, Kenya"
Kenya,Aberdare_National_Park-Nyeri_Central_Province,"Nyeri, Kenya"
Kenya,Kisite_Mpunguti_Marine_National_Park_and_Reserve-Shimoni_Coast_Province,"Shimoni KWS HQ, Kenya"
Kenya,Machakos_People_s_Park-Machakos_Eastern_Province,"P.O. box 1712, Machakos 90100, Kenya"
Kenya,August_7th_Memorial_Park-Nairobi,"Moi Avenue/Hail Selassie Junction, Nairobi, Kenya"
Gambia,Kotu_Beach-Kotu_Banjul_Division,"Kotu, Gambia"
Gambia,Katchikally_Crocodile_Pool-Bakau_Banjul_Division,"Bakau, Gambia"
Gambia,Birdwatching_in_The_Gambia-Marakissa_West_Coast_Division,"Close to the River Gambia National Park, Marakissa, Gambia"
Gambia,Bijilo_Forest_Park-Banjul_Banjul_Division,"Banjul, Gambia"
Gambia,Katchikally_Crocodile_Pool-Bakau_Banjul_Division,"Bakau, Gambia"
Gambia,Birdwatching_in_The_Gambia-Marakissa_West_Coast_Division,"Close to the River Gambia National Park, Marakissa, Gambia"
Gambia,Bijilo_Forest_Park-Banjul_Banjul_Division,"Banjul, Gambia"
Gambia,Makasutu_Culture_Forest-Serekunda_Banjul_Division,"Serekunda, Gambia"
Gambia,Fort_James_Island-Gambia,"James Island | Juffureh, Gambia"
Gambia,Arch_22-Banjul_Banjul_Division,"Banjul, Gambia"
Gambia,Stone_Circles_of_Senegambia-Serekunda_Banjul_Division,"North Bank Road | Near Kuntaur, Central River Division, Serekunda, Gambia"
Gambia,The_Reptile_Farm-Kartong_West_Coast_Division,"Village of Kartong, Kartong, Gambia"
Madagascar,Avenue_of_the_Baobabs-Morondava_Toliara_Province,"Morondava, Madagascar"
Madagascar,Lokobe_Nature_Special_Reserve-Nosy_Be_Antsiranana_Province,"Nosy Be, Madagascar"
Madagascar,Andasibe_Mantadia_National_Park_Reserve_of_Perinet-Andasibe_Toamasina_Province," | 3 hours East of Tana, Andasibe, Madagascar"
Madagascar,Isalo_National_Park-Isalo_Toliara_Province,"Isalo, Madagascar"
Madagascar,Nosy_Sakatia-Nosy_Be_Antsiranana_Province,"Nosy Be, Madagascar"
Madagascar,Nosy_Tanikely-Nosy_Tanihely_Antsiranana_Province,"Nosy Tanikely, Nosy Tanihely, Madagascar"
Madagascar,Nosy_Fanihy-Nosy_Be_Antsiranana_Province,"Nosy Be, Madagascar"
Madagascar,Madagascar-Morondava_Toliara_Province,"13 Avenue of baobabs Madagascar, Morondava 619, Madagascar"
Madagascar,Ambohimanga-Antananarivo_Antananarivo_Province,"23 km North of Antananarivo, Antananarivo 101, Madagascar"
Madagascar,Croc_Farm-Antananarivo_Antananarivo_Province,"Antananarivo, Madagascar"
Madagascar,Fort_Manda-Toamasina_Tamatave_Toamasina_Province,"Foulpointe, Toamasina (Tamatave) 501, Madagascar"
Madagascar,Gare_de_Soarano-Antananarivo_Antananarivo_Province,"Avenue de l'indipendence, Antananarivo 101, Madagascar"
Madagascar,Avenue_of_the_Baobabs-Morondava_Toliara_Province,"Morondava, Madagascar"
Madagascar,Lokobe_Nature_Special_Reserve-Nosy_Be_Antsiranana_Province,"Nosy Be, Madagascar"
Madagascar,Andasibe_Mantadia_National_Park_Reserve_of_Perinet-Andasibe_Toamasina_Province," | 3 hours East of Tana, Andasibe, Madagascar"
Madagascar,Tsingy_de_Bemaraha_Strict_Nature_Reserve-Madagascar,Madagascar
Madagascar,Andasibe_Mantadia_National_Park_Reserve_of_Perinet-Andasibe_Toamasina_Province," | 3 hours East of Tana, Andasibe, Madagascar"
Madagascar,Isalo_National_Park-Isalo_Toliara_Province,"Isalo, Madagascar"
Madagascar,Parc_National_de_l_Andringitra-Ambalavao_Fianarantsoa_Province,"Ambalavao, Ambalavao 303, Madagascar"
Madagascar,Blue_pool-Ranohira_Fianarantsoa_Province,"Isalo National park, Ranohira, Madagascar"
Madagascar,Canal_des_Pangalanes-Manakara_Fianarantsoa_Province,"Manakara, Manakara 316, Madagascar"
Madagascar,Tsiribihina_River-Tsingy_de_Bemaraha_National_Park_Mahajanga_Province,"Tsingy de Bemaraha National Park, Madagascar"
Madagascar,Blue_pool-Ranohira_Fianarantsoa_Province,"Isalo National park, Ranohira, Madagascar"
Madagascar,Black_pool-Ranohira_Fianarantsoa_Province,"Isalo national Park, Ranohira, Madagascar"
Madagascar,Tsingy_Rouge_Park-Antsiranana_Diego_Suarez_Antsiranana_Province,"National Park Outside diego Suarez, Antsiranana (Diego Suarez) 201, Madagascar"
Madagascar,Lemurs_Park-Antananarivo_Antananarivo_Province,"Route Nationale no1, PK 22, Katsaoka Imerintsiatosika | Route d'Ampefy, Antananarivo 101, Madagascar"
Madagascar,Analamazaotra_Special_Reserve-Andasibe_Toamasina_Province,"Perinet II, Andasibe 514, Madagascar"
Madagascar,Kirindy_Forest_Morondava_Madagascar-Morondava_Toliara_Province,"117 BP Tsimahavaobe, Morondava 619, Madagascar"
Morocco,Hassan_II_Mosque-Casablanca_Grand_Casablanca_Region,"Blvd Sidi Mohammed Ben Abdallah, Casablanca 20450, Morocco"
Morocco,Merzouga_Desert-Merzouga_Meknes_Tafilalet_Region,"Merzouga, Morocco"
Morocco,Moroccan_Active_Adventures-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Marrakech 40000, Morocco"
Morocco,Jardin_Majorelle-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Rue Yves Saint Laurent, Marrakech 40000, Morocco"
Morocco,Ben_Youssef_Madrasa-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Kaat Benahid, Marrakech 40000, Morocco"
Morocco,Medina_of_Essaouira-Essaouira_Marrakech_Tensift_El_Haouz_Region," | Essaouira Beach, Essaouira 44000, Morocco"
Morocco,Ksar_of_Ait_Ben_Haddou-Ait_Ben_Haddou_Souss_Massa_Draa_Region,"Ait Ben Haddou 45000, Morocco"
Morocco,Medina-Chefchaouen_Tangier_Tetouan_Region,"Chefchaouen, Morocco"
Morocco,Photography_Museum_of_Marrakech-Marrakech_Marrakech_Tensift_El_Haouz_Region,"46, Rue Souk Ahal Fassi, Marrakech 40000, Morocco"
Morocco,Boucharouite_Museum-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Azbezt 107, Derb El Cadi, Marrakech 40000, Morocco"
Morocco,Ecomusee_Berbere-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Rue Yves Saint Laurent | Douar Tafza, Marrakech 40090, Morocco"
Morocco,American_Legation-Tangier_Tangier_Tetouan_Region,"8 Zankat America, Tangier 90000, Morocco"
Morocco,Jardin_Majorelle-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Rue Yves Saint Laurent, Marrakech 40000, Morocco"
Morocco,Le_Paradis_du_Safran-Ourika_Marrakech_Tensift_El_Haouz_Region,"Douar Takaterete/Ait Touchente, km 31, Route d'Ourika | Douar Takaterete/Ait Touchente, km 31,, Ourika 42452, Morocco"
Morocco,Le_Jardin_Secret-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Rue Mouassine, 121, Marrakech 40030, Morocco"
Morocco,Jardin_Jnan_Sbil-Fes_Fes_Boulemane_Region,"Avenue Moulay Youssef, Fes 30000, Morocco"
Morocco,Medina_of_Fez-Fes_Fes_Boulemane_Region,"Fes 30000, Morocco"
Morocco,Ben_Youssef_Madrasa-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Kaat Benahid, Marrakech 40000, Morocco"
Morocco,Ksar_of_Ait_Ben_Haddou-Ait_Ben_Haddou_Souss_Massa_Draa_Region,"Ait Ben Haddou 45000, Morocco"
Morocco,Medina_of_Marrakesh-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Marrakech 40500, Morocco"
Morocco,Hassan_II_Mosque-Casablanca_Grand_Casablanca_Region,"Blvd Sidi Mohammed Ben Abdallah, Casablanca 20450, Morocco"
Morocco,Ben_Youssef_Madrasa-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Kaat Benahid, Marrakech 40000, Morocco"
Morocco,Station_Marrakesh-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Hasan II Avenue, Marrakech 40050, Morocco"
Morocco,Bou_Inania_Medersa-Fes_Fes_Boulemane_Region,"Talaa Sghira, Fes 30110, Morocco"
Morocco,Hassan_II_Mosque-Casablanca_Grand_Casablanca_Region,"Blvd Sidi Mohammed Ben Abdallah, Casablanca 20450, Morocco"
Morocco,Bou_Inania_Medersa-Meknes_Meknes_Tafilalet_Region,"Kabt Souk, Meknes 50000, Morocco"
Morocco,Tamegroute-Zagora_Souss_Massa_Draa_Region," | Valle du Daraa, Zagora, Morocco"
Morocco,Koutoubia_Mosque_and_Minaret-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Avenue Mohammed V, Marrakech 40020, Morocco"
Morocco,Volubilis-Meknes_Tafilalet_Region,"Moulay Idriss Zerhoun | 30 km 30 north of Meknes, Morocco"
Morocco,Chellah-Rabat_Rabat_Sale_Zemmour_Zaer_Region,"Rabat, Morocco"
Morocco,Volubilis-Meknes_Meknes_Tafilalet_Region,"Meknes, Morocco"
Morocco,Dades_Gorge-Morocco,Morocco
Morocco,Parc_Perdicaris-Tangier_Tangier_Tetouan_Region,"Foret de R_milat, Tangier, Morocco"
Morocco,Cyber_Park_Arsat_Moulay_Abdeslam-Marrakech_Marrakech_Tensift_El_Haouz_Region,"Avenue Mohammed VI, Marrakech 40020, Morocco"
Morocco,National_Park_of_Souss_Massa-Souss_Massa_Draa_Region,Morocco
Morocco,Parc_La_Prairie-Ifrane_Meknes_Tafilalet_Region,"Ifrane, Morocco"
Namibia,Sossusvlei-Namib_Naukluft_Park_Khomas_Region,"Namib-Naukluft Park, Namibia"
Namibia,Big_Daddy_Dune-Sossusvlei_Namib_Naukluft_Park_Khomas_Region,"Sossusvlei, Namib-Naukluft Park, Namibia"
Namibia,Kolmanskop_Ghost_Town-Luderitz_Karas_Region,"Luderitz, Namibia"
Namibia,Okaukuejo_waterhole-Etosha_National_Park_Oshikoto_Region,"Etosha National Park, Namibia"
Namibia,Kolmanskop_Ghost_Town-Luderitz_Karas_Region,"Luderitz, Namibia"
Namibia,Twyfelfontein-Damaraland_Otjozondjupa_Region,Namibia
Namibia,Katutura_Township-Windhoek_Khomas_Region,"Windhoek, Namibia"
Namibia,The_Goerke_House-Luderitz_Karas_Region,"Luderitz, Namibia"
Namibia,Damara_Living_Museum-Damaraland_Otjozondjupa_Region,"D2612 | About 10 km north of Twyfelfontein, 9000, Namibia"
Namibia,Swakopmund_Museum-Swakopmund_Erongo_Region,"Strand Street, Swakopmund, Namibia"
Namibia,Trans_Namib_Railroad_Museum-Windhoek_Khomas_Region,"Bahnhof St, Windhoek, Namibia"
Namibia,Owela_Museum-Windhoek_Khomas_Region,"Robert Mugabe Avenue, Windhoek, Namibia"
Namibia,Sossusvlei-Namib_Naukluft_Park_Khomas_Region,"Namib-Naukluft Park, Namibia"
Namibia,Big_Daddy_Dune-Sossusvlei_Namib_Naukluft_Park_Khomas_Region,"Sossusvlei, Namib-Naukluft Park, Namibia"
Namibia,Namib_Naukluft_National_Park-Sesriem_Khomas_Region,"C27, Sesriem, Namibia"
Namibia,Namib_Desert-Namibia,Namibia
Namibia,Cheetah_Conservation_Fund-Otjiwarongo_Otjozondjupa_Region,"Otjiwarongo, Namibia"
Namibia,NamibRand_Nature_Reserve-Windhoek_Khomas_Region,"Windhoek, Namibia"
Namibia,Mahango_Game_Reserve-Caprivi_Region,"Bwabwata National Park, Namibia"
Namibia,Dune_7-Walvis_Bay_Erongo_Region," | just off the C14, 6km by road, Walvis Bay, Namibia"
Namibia,Okaukuejo_waterhole-Etosha_National_Park_Oshikoto_Region,"Etosha National Park, Namibia"
Namibia,Tropic_of_Capricorn_Sign-Solitaire_Khomas_Region,"C14 Road, Solitaire, Namibia"
Namibia,Hoba_Meteorite-Grootfontein_Otjozondjupa_Region,"The Farm Hoba, Grootfontein, Namibia"
Namibia,Woermannhaus-Swakopmund_Erongo_Region,"Swakopmund, Namibia"
Namibia,Cape_Cross-Namibia,"15 km north of Swakopmund | C34 Road, Namibia"
Namibia,Kuiseb_River-Namib_Naukluft_Park_Khomas_Region,"Near Road C14, Namib-Naukluft Park, Namibia"
Namibia,Hoanib_River-Kaokoland_Kunene_Region,Namibia
Namibia,Otjikoto_Lake-Tsumeb_Oshikoto_Region,"Tsumeb, Namibia"
Senegal,La_Maison_des_Esclaves-Dakar_Dakar_Region,"Goree Island, Dakar, Senegal"
Senegal,Lagune_de_la_Somone-Somone_La_Petite_Cote_Thies_Region,"Somone, Senegal"
Senegal,Lago_Rosa-Dakar_Dakar_Region,"Lac Rose, Dakar, Senegal"
Senegal,Reserve_De_Bandia-La_Petite_Cote_Thies_Region,"N 2 Route de Mbour, Senegal"
Senegal,Lago_Rosa-Dakar_Dakar_Region,"Lac Rose, Dakar, Senegal"
Senegal,Joal_Fadiout-Joal_Fadiouth_La_Petite_Cote_Thies_Region,"Citta, Joal Fadiouth, Senegal"
Senegal,Village_des_Arts-Dakar_Dakar_Region,"Dakar, Senegal"
Senegal,Marche_HLM-Dakar_Dakar_Region,"Av CA Bamba, Dakar, Senegal"
Senegal,La_Maison_des_Esclaves-Dakar_Dakar_Region,"Goree Island, Dakar, Senegal"
Senegal,IFAN_Museum_African_Arts_Museum-Dakar_Dakar_Region,"Place de Soweto, Dakar, Senegal"
Senegal,Loman_Art-Dakar_Dakar_Region,"Villa 139 Ngor, Dakar 12000, Senegal"
Senegal,La_Galerie_Antenna-Dakar_Dakar_Region,"9 Rue Felix Faure, Dakar SN, Senegal"
Senegal,Lagune_de_la_Somone-Somone_La_Petite_Cote_Thies_Region,"Somone, Senegal"
Senegal,Reserve_De_Bandia-La_Petite_Cote_Thies_Region,"N 2 Route de Mbour, Senegal"
Senegal,Djoudj_National_Bird_Sanctuary-Saint_Louis_Saint_Louis_Region,"North of St. Louis, Saint-Louis, Senegal"
Senegal,Fathala_Reserve-Senegal,Senegal
Sierra_Leone,River_Number_Two_Beach-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,Tacugama_Chimpanzee_Sanctuary-Freetown_Western_Area,"Regent Village | turn right just past Bathurst, where the sign says 'Congo Dam/Chimpanzee Park', Freetown, Sierra Leone"
Sierra_Leone,Lumley_Beach-Freetown_Western_Area,"Lumley Beach Road, Freetown, Sierra Leone"
Sierra_Leone,Cotton_Tree-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,Cotton_Tree-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,Aberdeen-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,St_George_s_cathedral-Freetown_Western_Area,"Just up from the waterfront | On a main road, Freetown, Sierra Leone"
Sierra_Leone,King_s_Gate-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,River_Number_Two_Beach-Freetown_Western_Area,"Freetown, Sierra Leone"
Sierra_Leone,Tacugama_Chimpanzee_Sanctuary-Freetown_Western_Area,"Regent Village | turn right just past Bathurst, where the sign says 'Congo Dam/Chimpanzee Park', Freetown, Sierra Leone"
Sierra_Leone,Lumley_Beach-Freetown_Western_Area,"Lumley Beach Road, Freetown, Sierra Leone"
Sierra_Leone,Bureh_Beach-Sierra_Leone,"off Peninsula Road, Western Area, Sierra Leone"
South_Africa,Table_Mountain-Table_Mountain_National_Park_Western_Cape,"Table Mountain National Park, Tafelberg Rd, Gardens, Cape Town, Table Mountain National Park 8001, South Africa"
South_Africa,Kirstenbosch_National_Botanical_Garden-Newlands_Western_Cape,"Rhodes Drive, Newlands 7700, South Africa"
South_Africa,Table_Mountain_Aerial_Cableway-Cape_Town_Central_Western_Cape,"Tafelberg Road | Lower Cable Station, Cape Town Central 8001, South Africa"
South_Africa,Cape_Point_Nature_Reserve-Cape_Town_Central_Western_Cape,"Cape Town Central, South Africa"
South_Africa,Constitution_Hill-Johannesburg_Greater_Johannesburg_Gauteng,"Constitutional Court | Constitution Hill Human Rights Precinct, Johannesburg 2001, South Africa"
South_Africa,South_Western_Townships-Johannesburg_Greater_Johannesburg_Gauteng,"Soweto, Johannesburg, Johannesburg, South Africa"
South_Africa,Boschendal_Manor_Winery-Groot_Drakenstein_Western_Cape,"Pniel Road, Groot Drakenstein 7680, South Africa"
South_Africa,Robben_Island-Cape_Town_Central_Western_Cape,"Private Bag, Robben Island, Cape Town Central 7400, South Africa"
South_Africa,Apartheid_Museum-Johannesburg_Greater_Johannesburg_Gauteng,"Northern Parkway (and Gold Reef Road) | Ormonde (next to Gold Reef City casino), Johannesburg, South Africa"
South_Africa,The_Franschhoek_Motor_Museum-Franschhoek_Western_Cape,"R45 | L'Ormarins, Franschhoek 7680, South Africa"
South_Africa,The_Heart_of_Cape_Town_Museum-Cape_Town_Central_Western_Cape,"Groote Schuur Hospital, Main Road, Cape Town Central 7925, South Africa"
South_Africa,First_South_African_Perfume_Museum-Cape_Town_Central_Western_Cape,"3 Viola Road | Table View, Cape Town Central 7441, South Africa"
South_Africa,Cape_Point_Nature_Reserve-Cape_Town_Central_Western_Cape,"Cape Town Central, South Africa"
South_Africa,Cape_of_Good_Hope-Table_Mountain_National_Park_Western_Cape,"Cape Point Rd, Table Mountain National Park 8001, South Africa"
South_Africa,Robberg_Nature_Reserve-Plettenberg_Bay_Western_Cape,"8 Plettenberg Street, Plettenberg Bay, South Africa"
South_Africa,Tenikwa_Wildlife_Awareness_Centre-The_Crags_Plettenberg_Bay_Western_Cape,"Forest Hall Road, The Crags, Plettenberg Bay 6602, South Africa"
South_Africa,UShaka_Sea_World_Aquarium-Durban_KwaZulu_Natal,"Marine Terminal Street | 1 King Shaka Avenue, Durban 4001, South Africa"
South_Africa,Monte_casino_bird_park-Johannesburg_Greater_Johannesburg_Gauteng,"1 Monte Casino Blvd, Johannesburg, South Africa"
South_Africa,Hippo_Jessica-Hoedspruit_Limpopo_Province,"Essex Road | P.O.BOX 1629, Hoedspruit 1380, South Africa"
South_Africa,Rhino_and_Lion_Nature_Reserve-Muldersdrift_Greater_Johannesburg_Gauteng,"520 Kromdraai Road | Krugersdorp, Muldersdrift 1739, South Africa"
South_Africa,Constitution_Hill-Johannesburg_Greater_Johannesburg_Gauteng,"Constitutional Court | Constitution Hill Human Rights Precinct, Johannesburg 2001, South Africa"
South_Africa,Panoramic_Route_Mpumalanga-Graskop_Mpumalanga,"R532 | Blyde River Canyon, Graskop 1270, South Africa"
South_Africa,Bay_Harbour_Market-Hout_Bay_Western_Cape,"31 Harbour Road, Hout Bay 7806, South Africa"
South_Africa,Nelson_Mandela_Capture_Site-Howick_KwaZulu_Natal,"R103, Howick, South Africa"
South_Africa,UShaka_Marine_World-Durban_KwaZulu_Natal,"1 Bell Street, Durban 4001, South Africa"
South_Africa,Gold_Reef_City-Johannesburg_Greater_Johannesburg_Gauteng," | Cnr Northern Parkway & Data Crescent, Johannesburg 2159, South Africa"
South_Africa,Bugz_Family_Playpark-Cape_Town_Central_Western_Cape,"56 Tarentaal Street | Joostenbergvlakte, Cape Town Central 7570, South Africa"
South_Africa,Valley_of_Waves-Sun_City_North_West_Province," | Sun City Resort, Sun City 0316, South Africa"
South_Africa,Boschendal_Manor_Winery-Groot_Drakenstein_Western_Cape,"Pniel Road, Groot Drakenstein 7680, South Africa"
South_Africa,Highgate_Ostrich_Show_Farm-Oudtshoorn_Western_Cape,"P.O.Box 94 | Volmoed, Oudtshoorn 6620, South Africa"
South_Africa,Safari_Ostrich_Show_Farm-Oudtshoorn_Western_Cape,"R328 Road | 6 KM From Oudtshoorn Towards Mossel Bay, Oudtshoorn 6620, South Africa"
South_Africa,Redberry_Farm-George_Western_Cape,"Geelhoutboom Road | Blanco, George 6530, South Africa"
South_Africa,Montecasino-Sandton_Greater_Johannesburg_Gauteng,"Montecasino Boulevard | Cnr William Nicol / Witkoppen Roads, Sandton 2021, South Africa"
South_Africa,Emperors_Palace-Kempton_Park_Greater_Johannesburg_Gauteng,"64 Jones Road, Kempton Park 1620, South Africa"
South_Africa,Gold_Reef_City-Johannesburg_Greater_Johannesburg_Gauteng," | Cnr Northern Parkway & Data Crescent, Johannesburg 2159, South Africa"
South_Africa,The_Boardwalk_Casino_Entertainment_World-Summerstrand_Port_Elizabeth_Eastern_Cap,"2nd Ave, Summerstrand, Port Elizabeth 6019, South Africa"
South_Africa,Kruger_National_Park-Nelspruit_Mpumalanga,"Malalan Gate, Nelspruit 1350, South Africa"
South_Africa,Garden_Route_Tsitsikamma_Knysna_Wilderness_National_Park-Knysna_Western_Cape,"Knysna, South Africa"
South_Africa,Pilanesberg_National_Park-Sun_City_North_West_Province,"Sun City 0314, South Africa"
South_Africa,Hluhluwe_Imfolozi_Park-Hluhluwe_Zululand_KwaZulu_Natal,"Hluhluwe, South Africa"
Tanzania,Mount_Kilimanjaro-Kilimanjaro_National_Park_Kilimanjaro_Region,"Kilimanjaro National Park 7573, Tanzania"
Tanzania,Ngorongoro_Crater-Ngorongoro_Conservation_Area_Arusha_Region,"Ngorongoro, Ngorongoro Conservation Area, Tanzania"
Tanzania,Cheetah_s_Rock-Zanzibar_Island_Zanzibar_Archipelago,"Kama, Tanzania"
Tanzania,Seronera-Serengeti_National_Park,"Serengeti National Park 0000, Tanzania"
Tanzania,Isimila_Stone_Age_Site-Iringa_Iringa_Region,"Iringa, Tanzania"
Tanzania,Olduvai_Gorge-Serengeti_National_Park,"Serengeti National Park, Tanzania"
